id,id_type,pid1,pid2,name,geoser_DB,geoserver_layer,dataType,resolution,zip_level,URL,others,Absolute_path,resPath,wmts,note
CLCD_2004,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2004_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2004.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
CLCD_2005,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2005_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2005.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
CLCD_2006,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2006_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2006.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
CLCD_2007,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2007_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2007.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
CLCD_2008,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2008_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2008.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
CLCD_2009,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2009_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2009.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
CLCD_2010,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2010_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2010.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
CLCD_2011,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2011_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2011.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
CLCD_2012,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2012_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2012.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
CLCD_2013,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2013_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2013.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
CLCD_2014,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2014_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2014.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
CLCD_2015,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2015_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2015.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
CLCD_2016,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2016_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2016.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
CLCD_2017,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2017_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2017.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
CLCD_2018,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2018_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2018.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
CLCD_2019,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2019_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2019.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
CLCD_2020,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2020_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2020.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
CLCD_2021,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2021_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2021.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
CLCD_2022,landcover_CLCD,土地覆盖数据,中分辨率土地覆盖数据,CLCD土地覆盖,landcover100_resample_china_LandCover,CLCD_v01_2022_albert_resample_repoject,byte,30,20,https://essd.copernicus.org/articles/13/3907/2021/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/CLCD_1985_2022/RENAME/2022_CLCD.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/CLCD/2022.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china_LandCover/gwc/service/wmts?layer=landcover100_resample_china_LandCover%3ACLCD_v01_2022_albert_resample_repoject&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=5,
AGLC,landcover_AGLC,土地覆盖数据,中分辨率土地覆盖数据,AGLC土地覆盖,landcover100_resample_china,GLC_CHINA2014_geoserver,byte,30,20,https://essd.copernicus.org/articles/15/2347/2023/,3,,,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLC_CHINA2014_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=6,
AGLC_2000,landcover_AGLC,土地覆盖数据,中分辨率土地覆盖数据,AGLC土地覆盖,landcover100_resample_china,GLC_CHINA2014_geoserver,byte,30,20,https://essd.copernicus.org/articles/15/2347/2023/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/AGLC/AGLC_CHINA2000.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/AGLC/GLC_CHINA2000.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLC_CHINA2014_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=6,
AGLC_2001,landcover_AGLC,土地覆盖数据,中分辨率土地覆盖数据,AGLC土地覆盖,landcover100_resample_china,GLC_CHINA2014_geoserver,byte,30,20,https://essd.copernicus.org/articles/15/2347/2023/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/AGLC/AGLC_CHINA2001.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/AGLC/GLC_CHINA2001.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLC_CHINA2014_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=6,
AGLC_2002,landcover_AGLC,土地覆盖数据,中分辨率土地覆盖数据,AGLC土地覆盖,landcover100_resample_china,GLC_CHINA2014_geoserver,byte,30,20,https://essd.copernicus.org/articles/15/2347/2023/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/AGLC/AGLC_CHINA2002.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/AGLC/GLC_CHINA2002.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLC_CHINA2014_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=6,
AGLC_2003,landcover_AGLC,土地覆盖数据,中分辨率土地覆盖数据,AGLC土地覆盖,landcover100_resample_china,GLC_CHINA2014_geoserver,byte,30,20,https://essd.copernicus.org/articles/15/2347/2023/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/AGLC/AGLC_CHINA2003.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/AGLC/GLC_CHINA2003.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLC_CHINA2014_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=6,
AGLC_2004,landcover_AGLC,土地覆盖数据,中分辨率土地覆盖数据,AGLC土地覆盖,landcover100_resample_china,GLC_CHINA2014_geoserver,byte,30,20,https://essd.copernicus.org/articles/15/2347/2023/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/AGLC/AGLC_CHINA2004.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/AGLC/GLC_CHINA2004.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLC_CHINA2014_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=6,
AGLC_2005,landcover_AGLC,土地覆盖数据,中分辨率土地覆盖数据,AGLC土地覆盖,landcover100_resample_china,GLC_CHINA2014_geoserver,byte,30,20,https://essd.copernicus.org/articles/15/2347/2023/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/AGLC/AGLC_CHINA2005.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/AGLC/GLC_CHINA2005.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLC_CHINA2014_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=6,
AGLC_2006,landcover_AGLC,土地覆盖数据,中分辨率土地覆盖数据,AGLC土地覆盖,landcover100_resample_china,GLC_CHINA2014_geoserver,byte,30,20,https://essd.copernicus.org/articles/15/2347/2023/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/AGLC/AGLC_CHINA2006.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/AGLC/GLC_CHINA2006.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLC_CHINA2014_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=6,
AGLC_2007,landcover_AGLC,土地覆盖数据,中分辨率土地覆盖数据,AGLC土地覆盖,landcover100_resample_china,GLC_CHINA2014_geoserver,byte,30,20,https://essd.copernicus.org/articles/15/2347/2023/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/AGLC/AGLC_CHINA2007.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/AGLC/GLC_CHINA2007.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLC_CHINA2014_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=6,
AGLC_2008,landcover_AGLC,土地覆盖数据,中分辨率土地覆盖数据,AGLC土地覆盖,landcover100_resample_china,GLC_CHINA2014_geoserver,byte,30,20,https://essd.copernicus.org/articles/15/2347/2023/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/AGLC/AGLC_CHINA2008.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/AGLC/GLC_CHINA2008.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLC_CHINA2014_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=6,
AGLC_2009,landcover_AGLC,土地覆盖数据,中分辨率土地覆盖数据,AGLC土地覆盖,landcover100_resample_china,GLC_CHINA2014_geoserver,byte,30,20,https://essd.copernicus.org/articles/15/2347/2023/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/AGLC/AGLC_CHINA2009.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/AGLC/GLC_CHINA2009.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLC_CHINA2014_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=6,
AGLC_2010,landcover_AGLC,土地覆盖数据,中分辨率土地覆盖数据,AGLC土地覆盖,landcover100_resample_china,GLC_CHINA2014_geoserver,byte,30,20,https://essd.copernicus.org/articles/15/2347/2023/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/AGLC/AGLC_CHINA2010.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/AGLC/GLC_CHINA2010.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLC_CHINA2014_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=6,
AGLC_2011,landcover_AGLC,土地覆盖数据,中分辨率土地覆盖数据,AGLC土地覆盖,landcover100_resample_china,GLC_CHINA2014_geoserver,byte,30,20,https://essd.copernicus.org/articles/15/2347/2023/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/AGLC/AGLC_CHINA2011.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/AGLC/GLC_CHINA2011.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLC_CHINA2014_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=6,
AGLC_2012,landcover_AGLC,土地覆盖数据,中分辨率土地覆盖数据,AGLC土地覆盖,landcover100_resample_china,GLC_CHINA2014_geoserver,byte,30,20,https://essd.copernicus.org/articles/15/2347/2023/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/AGLC/AGLC_CHINA2012.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/AGLC/GLC_CHINA2012.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLC_CHINA2014_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=6,
AGLC_2013,landcover_AGLC,土地覆盖数据,中分辨率土地覆盖数据,AGLC土地覆盖,landcover100_resample_china,GLC_CHINA2014_geoserver,byte,30,20,https://essd.copernicus.org/articles/15/2347/2023/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/AGLC/AGLC_CHINA2013.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/AGLC/GLC_CHINA2013.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLC_CHINA2014_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=6,
AGLC_2014,landcover_AGLC,土地覆盖数据,中分辨率土地覆盖数据,AGLC土地覆盖,landcover100_resample_china,GLC_CHINA2014_geoserver,byte,30,20,https://essd.copernicus.org/articles/15/2347/2023/,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/AGLC/AGLC_CHINA2014.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/AGLC/GLC_CHINA2014.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3AGLC_CHINA2014_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=4&TileCol=13&TileRow=6,
GLC30,landcover_GLC30,土地覆盖数据,中分辨率土地覆盖数据,GLC30土地覆盖,landcover100_resample_china,GLC30,byte,30,20,https://www.webmap.cn/mapDataAction.do?method=globalLandCover,3,,,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3A2020%E5%B9%B4%E5%85%A8%E5%9B%BD_GLC30_30%E7%B1%B3%E5%9C%9F%E5%9C%B0%E8%A6%86%E7%9B%96%E6%95%B0%E6%8D%AE_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=5&TileCol=26&TileRow=12,
GLC30_2000,landcover_GLC30,土地覆盖数据,中分辨率土地覆盖数据,GLC30土地覆盖,landcover100_resample_china,GLC30,byte,30,20,https://www.webmap.cn/mapDataAction.do?method=globalLandCover,3,F:/landcover100_com_DB/Land_Cover/medium_resolution/GLC30/2000年全国_GLC30_30米土地覆盖数据.tif,/mnt/yundisk/landcover100DB/Land_Cover/medium_resolution/GLC30/2000年全国_GLC30_30米土地覆盖数据.tif,https://geoserver.landcover100.com/geoserver/landcover100_resample_china/gwc/service/wmts?layer=landcover100_resample_china%3A2020%E5%B9%B4%E5%85%A8%E5%9B%BD_GLC30_30%E7%B1%B3%E5%9C%9F%E5%9C%B0%E8%A6%86%E7%9B%96%E6%95%B0%E6%8D%AE_geoserver&style=&tilematrixset=WebMercatorQuad&Service=WMTS&Request=GetTile&Version=1.0.0&Format=image%2Fjpeg&TileMatrix=5&TileCol=26&TileRow=12,
